Category,Quality,Country,Year,Cases
Irish Whiskey,Premium,DF Austria,1998,
Irish Whiskey,Premium,DF Austria,1999,
Irish Whiskey,Premium,DF Austria,2000,200
Irish Whiskey,Premium,DF Austria,2001,275
Irish Whiskey,Premium,DF Austria,2002,200
Irish Whiskey,Premium,DF Austria,2003,175
Irish Whiskey,Premium,DF Austria,2004,175
Irish Whiskey,Premium,DF Austria,2005,125
Irish Whiskey,Premium,DF Austria,2006,250
Irish Whiskey,Premium,DF Austria,2007,300
Irish Whiskey,Premium,DF Austria,2008,275
Irish Whiskey,Premium,DF Austria,2009,250
Irish Whiskey,Premium,DF Austria,2010,250
Irish Whiskey,Premium,DF Austria,2011,200
Irish Whiskey,Premium,DF Austria,2012,285
Irish Whiskey,Premium,DF Austria,2013,350
Irish Whiskey,Premium,DF Austria,2014,575
Irish Whiskey,Premium,DF Austria,2015,565
Irish Whiskey,Premium,DF Austria,2016,825
Irish Whiskey,Premium,DF Baltics - (All Countries),1990,
Irish Whiskey,Premium,DF Baltics - (All Countries),1991,
Irish Whiskey,Premium,DF Baltics - (All Countries),1992,
Irish Whiskey,Premium,DF Baltics - (All Countries),1993,
Irish Whiskey,Premium,DF Baltics - (All Countries),1994,
Irish Whiskey,Premium,DF Baltics - (All Countries),1995,
Irish Whiskey,Premium,DF Baltics - (All Countries),1996,
Irish Whiskey,Premium,DF Baltics - (All Countries),1997,
Irish Whiskey,Premium,DF Baltics - (All Countries),1998,
Irish Whiskey,Premium,DF Baltics - (All Countries),1999,
Irish Whiskey,Premium,DF Baltics - (All Countries),2000,
Irish Whiskey,Premium,DF Baltics - (All Countries),2001,465
Irish Whiskey,Premium,DF Baltics - (All Countries),2002,240
Irish Whiskey,Premium,DF Baltics - (All Countries),2003,125
Irish Whiskey,Premium,DF Baltics - (All Countries),2004,45
Irish Whiskey,Premium,DF Baltics - (All Countries),2005,45
Irish Whiskey,Premium,DF Baltics - (All Countries),2006,40
Irish Whiskey,Premium,DF Baltics - (All Countries),2007,30
Irish Whiskey,Premium,DF Baltics - (All Countries),2008,75
Irish Whiskey,Premium,DF Baltics - (All Countries),2009,100
Irish Whiskey,Premium,DF Baltics - (All Countries),2010,275
Irish Whiskey,Premium,DF Baltics - (All Countries),2011,475
Irish Whiskey,Premium,DF Baltics - (All Countries),2012,825
Irish Whiskey,Premium,DF Baltics - (All Countries),2013,925
Irish Whiskey,Premium,DF Baltics - (All Countries),2014,775
Irish Whiskey,Premium,DF Baltics - (All Countries),2015,775
Irish Whiskey,Premium,DF Baltics - (All Countries),2016,810
Irish Whiskey,Premium,Others,1990,7300
Irish Whiskey,Premium,Others,1991,10350
Irish Whiskey,Premium,Others,1992,10700
Irish Whiskey,Premium,Others,1993,11560
Irish Whiskey,Premium,Others,1994,10400
Irish Whiskey,Premium,Others,1995,12380
Irish Whiskey,Premium,Others,1996,15375
Irish Whiskey,Premium,Others,1997,17200
Irish Whiskey,Premium,Others,1998,15175
Irish Whiskey,Premium,Others,1999,14825
Irish Whiskey,Premium,Others,2000,9125
Irish Whiskey,Premium,Others,2001,9020
Irish Whiskey,Premium,Others,2002,10780
Irish Whiskey,Premium,Others,2003,8545
Irish Whiskey,Premium,Others,2004,6645
Irish Whiskey,Premium,Others,2005,8055
Irish Whiskey,Premium,Others,2006,9305
Irish Whiskey,Premium,Others,2007,9235
Irish Whiskey,Premium,Others,2008,11625
Irish Whiskey,Premium,Others,2009,10090
Irish Whiskey,Premium,Others,2010,10850
Irish Whiskey,Premium,Others,2011,13260
Irish Whiskey,Premium,Others,2012,14085
Irish Whiskey,Premium,Others,2013,11365
Irish Whiskey,Premium,Others,2014,11615
Irish Whiskey,Premium,Others,2015,11240
Irish Whiskey,Premium,Others,2016,13580
Irish Whiskey,Super Premium,United States,1990,3500
Irish Whiskey,Super Premium,United States,1991,2750
Irish Whiskey,Super Premium,United States,1992,7500
Irish Whiskey,Super Premium,United States,1993,8000
Irish Whiskey,Super Premium,United States,1994,8500
Irish Whiskey,Super Premium,United States,1995,8000
Irish Whiskey,Super Premium,United States,1996,8000
Irish Whiskey,Super Premium,United States,1997,8000
Irish Whiskey,Super Premium,United States,1998,7000
Irish Whiskey,Super Premium,United States,1999,7200
Irish Whiskey,Super Premium,United States,2000,7900
Irish Whiskey,Super Premium,United States,2001,8400
Irish Whiskey,Super Premium,United States,2002,10400
Irish Whiskey,Super Premium,United States,2003,12300
Irish Whiskey,Super Premium,United States,2004,12400
Irish Whiskey,Super Premium,United States,2005,14200
Irish Whiskey,Super Premium,United States,2006,14500
Irish Whiskey,Super Premium,United States,2007,16750
Irish Whiskey,Super Premium,United States,2008,19750
Irish Whiskey,Super Premium,United States,2009,20000
Irish Whiskey,Super Premium,United States,2010,32250
Irish Whiskey,Super Premium,United States,2011,38250
Irish Whiskey,Super Premium,United States,2012,45250
Irish Whiskey,Super Premium,United States,2013,44750
Irish Whiskey,Super Premium,United States,2014,51500
Irish Whiskey,Super Premium,United States,2015,43250
Irish Whiskey,Super Premium,United States,2016,45505
Irish Whiskey,Super Premium,Germany,1990,
Irish Whiskey,Super Premium,Germany,1991,
Irish Whiskey,Super Premium,Germany,1992,
Irish Whiskey,Super Premium,Germany,1993,0
Irish Whiskey,Super Premium,Germany,1994,250
Irish Whiskey,Super Premium,Germany,1995,250
Irish Whiskey,Super Premium,Germany,1996,250
Irish Whiskey,Super Premium,Germany,1997,150
Irish Whiskey,Super Premium,Germany,1998,100
Irish Whiskey,Super Premium,Germany,1999,100
Irish Whiskey,Super Premium,Germany,2000,100
Irish Whiskey,Super Premium,Germany,2001,100
Irish Whiskey,Super Premium,Germany,2002,100
Irish Whiskey,Super Premium,Germany,2003,100
Irish Whiskey,Super Premium,Germany,2004,100
Irish Whiskey,Super Premium,Germany,2005,100
Irish Whiskey,Super Premium,Germany,2006,100
Irish Whiskey,Super Premium,Germany,2007,100
Irish Whiskey,Super Premium,Germany,2008,100
Irish Whiskey,Super Premium,Germany,2009,100
Irish Whiskey,Super Premium,Germany,2010,150
Irish Whiskey,Super Premium,Germany,2011,150
Irish Whiskey,Super Premium,Germany,2012,150
Irish Whiskey,Super Premium,Germany,2013,400
Irish Whiskey,Super Premium,Germany,2014,500
Irish Whiskey,Super Premium,Germany,2015,1150
Irish Whiskey,Super Premium,Germany,2016,3500
Irish Whiskey,Super Premium,DF British Isles (Inc. Ireland),1990,
Irish Whiskey,Super Premium,DF British Isles (Inc. Ireland),1991,
Irish Whiskey,Super Premium,DF British Isles (Inc. Ireland),1992,550
Irish Whiskey,Super Premium,DF British Isles (Inc. Ireland),1993,1250
Irish Whiskey,Super Premium,DF British Isles (Inc. Ireland),1994,1450
Irish Whiskey,Super Premium,DF British Isles (Inc. Ireland),1995,1050
Irish Whiskey,Super Premium,DF British Isles (Inc. Ireland),1996,950
Irish Whiskey,Super Premium,DF British Isles (Inc. Ireland),1997,800
Irish Whiskey,Super Premium,DF British Isles (Inc. Ireland),1998,1250
Irish Whiskey,Super Premium,DF British Isles (Inc. Ireland),1999,650
Irish Whiskey,Super Premium,DF British Isles (Inc. Ireland),2000,575
Irish Whiskey,Super Premium,DF British Isles (Inc. Ireland),2001,625
Irish Whiskey,Super Premium,DF British Isles (Inc. Ireland),2002,525
Irish Whiskey,Super Premium,DF British Isles (Inc. Ireland),2003,775
Irish Whiskey,Super Premium,DF British Isles (Inc. Ireland),2004,700
Irish Whiskey,Super Premium,DF British Isles (Inc. Ireland),2005,750
Irish Whiskey,Super Premium,DF British Isles (Inc. Ireland),2006,750
Irish Whiskey,Super Premium,DF British Isles (Inc. Ireland),2007,800
Irish Whiskey,Super Premium,DF British Isles (Inc. Ireland),2008,750
Irish Whiskey,Super Premium,DF British Isles (Inc. Ireland),2009,500
Irish Whiskey,Super Premium,DF British Isles (Inc. Ireland),2010,600
Irish Whiskey,Super Premium,DF British Isles (Inc. Ireland),2011,400
Irish Whiskey,Super Premium,DF British Isles (Inc. Ireland),2012,2475
Irish Whiskey,Super Premium,DF British Isles (Inc. Ireland),2013,3200
Irish Whiskey,Super Premium,DF British Isles (Inc. Ireland),2014,2235
Irish Whiskey,Super Premium,DF British Isles (Inc. Ireland),2015,2280
Irish Whiskey,Super Premium,DF British Isles (Inc. Ireland),2016,3280
Irish Whiskey,Super Premium,France,1990,
Irish Whiskey,Super Premium,France,1991,
Irish Whiskey,Super Premium,France,1992,
Irish Whiskey,Super Premium,France,1993,
Irish Whiskey,Super Premium,France,1994,
Irish Whiskey,Super Premium,France,1995,
Irish Whiskey,Super Premium,France,1996,
Irish Whiskey,Super Premium,France,1997,
Irish Whiskey,Super Premium,France,1998,
Irish Whiskey,Super Premium,France,1999,
Irish Whiskey,Super Premium,France,2000,
Irish Whiskey,Super Premium,France,2001,
Irish Whiskey,Super Premium,France,2002,
Irish Whiskey,Super Premium,France,2003,
Irish Whiskey,Super Premium,France,2004,
Irish Whiskey,Super Premium,France,2005,
Irish Whiskey,Super Premium,France,2006,
Irish Whiskey,Super Premium,France,2007,
Irish Whiskey,Super Premium,France,2008,
Irish Whiskey,Super Premium,France,2009,
Irish Whiskey,Super Premium,France,2010,
Irish Whiskey,Super Premium,France,2011,2000
Irish Whiskey,Super Premium,France,2012,4000
Irish Whiskey,Super Premium,France,2013,4000
Irish Whiskey,Super Premium,France,2014,3750
Irish Whiskey,Super Premium,France,2015,2000
Irish Whiskey,Super Premium,France,2016,2750
Irish Whiskey,Super Premium,Ireland,1990,
Irish Whiskey,Super Premium,Ireland,1991,
Irish Whiskey,Super Premium,Ireland,1992,
Irish Whiskey,Super Premium,Ireland,1993,
Irish Whiskey,Super Premium,Ireland,1994,
Irish Whiskey,Super Premium,Ireland,1995,500
Irish Whiskey,Super Premium,Ireland,1996,600
Irish Whiskey,Super Premium,Ireland,1997,600
Irish Whiskey,Super Premium,Ireland,1998,500
Irish Whiskey,Super Premium,Ireland,1999,500
Irish Whiskey,Super Premium,Ireland,2000,500
Irish Whiskey,Super Premium,Ireland,2001,750
Irish Whiskey,Super Premium,Ireland,2002,850
Irish Whiskey,Super Premium,Ireland,2003,700
Irish Whiskey,Super Premium,Ireland,2004,750
Irish Whiskey,Super Premium,Ireland,2005,1450
Irish Whiskey,Super Premium,Ireland,2006,1650
Irish Whiskey,Super Premium,Ireland,2007,2400
Irish Whiskey,Super Premium,Ireland,2008,1700
Irish Whiskey,Super Premium,Ireland,2009,1500
Irish Whiskey,Super Premium,Ireland,2010,1500
Irish Whiskey,Super Premium,Ireland,2011,2000
Irish Whiskey,Super Premium,Ireland,2012,1250
Irish Whiskey,Super Premium,Ireland,2013,1250
Irish Whiskey,Super Premium,Ireland,2014,1250
Irish Whiskey,Super Premium,Ireland,2015,1750
Irish Whiskey,Super Premium,Ireland,2016,1750
Irish Whiskey,Super Premium,Canada,1990,
Irish Whiskey,Super Premium,Canada,1991,
Irish Whiskey,Super Premium,Canada,1992,
Irish Whiskey,Super Premium,Canada,1993,
Irish Whiskey,Super Premium,Canada,1994,
Irish Whiskey,Super Premium,Canada,1995,
Irish Whiskey,Super Premium,Canada,1996,
Irish Whiskey,Super Premium,Canada,1997,
Irish Whiskey,Super Premium,Canada,1998,
Irish Whiskey,Super Premium,Canada,1999,
Irish Whiskey,Super Premium,Canada,2000,
Irish Whiskey,Super Premium,Canada,2001,
Irish Whiskey,Super Premium,Canada,2002,
Irish Whiskey,Super Premium,Canada,2003,
Irish Whiskey,Super Premium,Canada,2004,
Irish Whiskey,Super Premium,Canada,2005,
Irish Whiskey,Super Premium,Canada,2006,
Irish Whiskey,Super Premium,Canada,2007,250
Irish Whiskey,Super Premium,Canada,2008,250
Irish Whiskey,Super Premium,Canada,2009,250
Irish Whiskey,Super Premium,Canada,2010,350
Irish Whiskey,Super Premium,Canada,2011,500
Irish Whiskey,Super Premium,Canada,2012,600
Irish Whiskey,Super Premium,Canada,2013,700
Irish Whiskey,Super Premium,Canada,2014,500
Irish Whiskey,Super Premium,Canada,2015,800
Irish Whiskey,Super Premium,Canada,2016,1200
Irish Whiskey,Super Premium,United Kingdom,1990,
Irish Whiskey,Super Premium,United Kingdom,1991,
Irish Whiskey,Super Premium,United Kingdom,1992,
Irish Whiskey,Super Premium,United Kingdom,1993,
Irish Whiskey,Super Premium,United Kingdom,1994,
Irish Whiskey,Super Premium,United Kingdom,1995,
Irish Whiskey,Super Premium,United Kingdom,1996,
Irish Whiskey,Super Premium,United Kingdom,1997,
Irish Whiskey,Super Premium,United Kingdom,1998,
Irish Whiskey,Super Premium,United Kingdom,1999,
Irish Whiskey,Super Premium,United Kingdom,2000,
Irish Whiskey,Super Premium,United Kingdom,2001,
Irish Whiskey,Super Premium,United Kingdom,2002,
Irish Whiskey,Super Premium,United Kingdom,2003,
Irish Whiskey,Super Premium,United Kingdom,2004,
Irish Whiskey,Super Premium,United Kingdom,2005,
Irish Whiskey,Super Premium,United Kingdom,2006,
Irish Whiskey,Super Premium,United Kingdom,2007,
Irish Whiskey,Super Premium,United Kingdom,2008,
Irish Whiskey,Super Premium,United Kingdom,2009,
Irish Whiskey,Super Premium,United Kingdom,2010,
Irish Whiskey,Super Premium,United Kingdom,2011,
Irish Whiskey,Super Premium,United Kingdom,2012,100
Irish Whiskey,Super Premium,United Kingdom,2013,250
Irish Whiskey,Super Premium,United Kingdom,2014,300
Irish Whiskey,Super Premium,United Kingdom,2015,300
Irish Whiskey,Super Premium,United Kingdom,2016,1070
Irish Whiskey,Super Premium,South Africa,1990,
Irish Whiskey,Super Premium,South Africa,1991,
Irish Whiskey,Super Premium,South Africa,1992,
Irish Whiskey,Super Premium,South Africa,1993,
Irish Whiskey,Super Premium,South Africa,1994,
Irish Whiskey,Super Premium,South Africa,1995,
Irish Whiskey,Super Premium,South Africa,1996,
Irish Whiskey,Super Premium,South Africa,1997,
Irish Whiskey,Super Premium,South Africa,1998,
Irish Whiskey,Super Premium,South Africa,1999,
Irish Whiskey,Super Premium,South Africa,2000,
Irish Whiskey,Super Premium,South Africa,2001,80
Irish Whiskey,Super Premium,South Africa,2002,100
Irish Whiskey,Super Premium,South Africa,2003,100
Irish Whiskey,Super Premium,South Africa,2004,0
Irish Whiskey,Super Premium,South Africa,2005,
Irish Whiskey,Super Premium,South Africa,2006,
Irish Whiskey,Super Premium,South Africa,2007,
Irish Whiskey,Super Premium,South Africa,2008,
Irish Whiskey,Super Premium,South Africa,2009,550
Irish Whiskey,Super Premium,South Africa,2010,550
Irish Whiskey,Super Premium,South Africa,2011,620
Irish Whiskey,Super Premium,South Africa,2012,600
Irish Whiskey,Super Premium,South Africa,2013,640
Irish Whiskey,Super Premium,South Africa,2014,750
Irish Whiskey,Super Premium,South Africa,2015,930
Irish Whiskey,Super Premium,South Africa,2016,940
Irish Whiskey,Super Premium,Austria,1990,0
Irish Whiskey,Super Premium,Austria,1991,0
Irish Whiskey,Super Premium,Austria,1992,0
Irish Whiskey,Super Premium,Austria,1993,0
Irish Whiskey,Super Premium,Austria,1994,0
Irish Whiskey,Super Premium,Austria,1995,0
Irish Whiskey,Super Premium,Austria,1996,0
Irish Whiskey,Super Premium,Austria,1997,0
Irish Whiskey,Super Premium,Austria,1998,0
Irish Whiskey,Super Premium,Austria,1999,0
Irish Whiskey,Super Premium,Austria,2000,0
Irish Whiskey,Super Premium,Austria,2001,0
Irish Whiskey,Super Premium,Austria,2002,0
Irish Whiskey,Super Premium,Austria,2003,
Irish Whiskey,Super Premium,Austria,2004,
Irish Whiskey,Super Premium,Austria,2005,
Irish Whiskey,Super Premium,Austria,2006,10
Irish Whiskey,Super Premium,Austria,2007,0
Irish Whiskey,Super Premium,Austria,2008,500
Irish Whiskey,Super Premium,Austria,2009,500
Irish Whiskey,Super Premium,Austria,2010,620
Irish Whiskey,Super Premium,Austria,2011,570
Irish Whiskey,Super Premium,Austria,2012,500
Irish Whiskey,Super Premium,Austria,2013,600
Irish Whiskey,Super Premium,Austria,2014,600
Irish Whiskey,Super Premium,Austria,2015,670
Irish Whiskey,Super Premium,Austria,2016,750
Irish Whiskey,Super Premium,Russia,1990,
Irish Whiskey,Super Premium,Russia,1991,
Irish Whiskey,Super Premium,Russia,1992,
Irish Whiskey,Super Premium,Russia,1993,
Irish Whiskey,Super Premium,Russia,1994,
Irish Whiskey,Super Premium,Russia,1995,
Irish Whiskey,Super Premium,Russia,1996,
Irish Whiskey,Super Premium,Russia,1997,
Irish Whiskey,Super Premium,Russia,1998,
Irish Whiskey,Super Premium,Russia,1999,
Irish Whiskey,Super Premium,Russia,2000,
Irish Whiskey,Super Premium,Russia,2001,
Irish Whiskey,Super Premium,Russia,2002,
Irish Whiskey,Super Premium,Russia,2003,
Irish Whiskey,Super Premium,Russia,2004,
Irish Whiskey,Super Premium,Russia,2005,
Irish Whiskey,Super Premium,Russia,2006,
Irish Whiskey,Super Premium,Russia,2007,
Irish Whiskey,Super Premium,Russia,2008,
Irish Whiskey,Super Premium,Russia,2009,
Irish Whiskey,Super Premium,Russia,2010,
Irish Whiskey,Super Premium,Russia,2011,900
Irish Whiskey,Super Premium,Russia,2012,800
Irish Whiskey,Super Premium,Russia,2013,400
Irish Whiskey,Super Premium,Russia,2014,300
Irish Whiskey,Super Premium,Russia,2015,300
Irish Whiskey,Super Premium,Russia,2016,500
Irish Whiskey,Super Premium,Switzerland,1990,
Irish Whiskey,Super Premium,Switzerland,1991,
Irish Whiskey,Super Premium,Switzerland,1992,
Irish Whiskey,Super Premium,Switzerland,1993,
Irish Whiskey,Super Premium,Switzerland,1994,
Irish Whiskey,Super Premium,Switzerland,1995,
Irish Whiskey,Super Premium,Switzerland,1996,
Irish Whiskey,Super Premium,Switzerland,1997,
Irish Whiskey,Super Premium,Switzerland,1998,
Irish Whiskey,Super Premium,Switzerland,1999,
Irish Whiskey,Super Premium,Switzerland,2000,
Irish Whiskey,Super Premium,Switzerland,2001,
Irish Whiskey,Super Premium,Switzerland,2002,
Irish Whiskey,Super Premium,Switzerland,2003,
Irish Whiskey,Super Premium,Switzerland,2004,
Irish Whiskey,Super Premium,Switzerland,2005,
Irish Whiskey,Super Premium,Switzerland,2006,
Irish Whiskey,Super Premium,Switzerland,2007,
Irish Whiskey,Super Premium,Switzerland,2008,
Irish Whiskey,Super Premium,Switzerland,2009,
Irish Whiskey,Super Premium,Switzerland,2010,
Irish Whiskey,Super Premium,Switzerland,2011,
Irish Whiskey,Super Premium,Switzerland,2012,
Irish Whiskey,Super Premium,Switzerland,2013,
Irish Whiskey,Super Premium,Switzerland,2014,
Irish Whiskey,Super Premium,Switzerland,2015,
Irish Whiskey,Super Premium,Switzerland,2016,400
Irish Whiskey,Super Premium,Argentina,1990,
Irish Whiskey,Super Premium,Argentina,1991,
Irish Whiskey,Super Premium,Argentina,1992,
Irish Whiskey,Super Premium,Argentina,1993,
Irish Whiskey,Super Premium,Argentina,1994,
Irish Whiskey,Super Premium,Argentina,1995,
Irish Whiskey,Super Premium,Argentina,1996,
Irish Whiskey,Super Premium,Argentina,1997,
Irish Whiskey,Super Premium,Argentina,1998,
Irish Whiskey,Super Premium,Argentina,1999,
Irish Whiskey,Super Premium,Argentina,2000,
Irish Whiskey,Super Premium,Argentina,2001,
Irish Whiskey,Super Premium,Argentina,2002,
Irish Whiskey,Super Premium,Argentina,2003,
Irish Whiskey,Super Premium,Argentina,2004,
Irish Whiskey,Super Premium,Argentina,2005,
Irish Whiskey,Super Premium,Argentina,2006,
Irish Whiskey,Super Premium,Argentina,2007,
Irish Whiskey,Super Premium,Argentina,2008,
Irish Whiskey,Super Premium,Argentina,2009,
Irish Whiskey,Super Premium,Argentina,2010,
Irish Whiskey,Super Premium,Argentina,2011,
Irish Whiskey,Super Premium,Argentina,2012,50
Irish Whiskey,Super Premium,Argentina,2013,100
Irish Whiskey,Super Premium,Argentina,2014,150
Irish Whiskey,Super Premium,Argentina,2015,200
Irish Whiskey,Super Premium,Argentina,2016,200
Irish Whiskey,Super Premium,Denmark,1990,
Irish Whiskey,Super Premium,Denmark,1991,
Irish Whiskey,Super Premium,Denmark,1992,
Irish Whiskey,Super Premium,Denmark,1993,
Irish Whiskey,Super Premium,Denmark,1994,
Irish Whiskey,Super Premium,Denmark,1995,
Irish Whiskey,Super Premium,Denmark,1996,
Irish Whiskey,Super Premium,Denmark,1997,
Irish Whiskey,Super Premium,Denmark,1998,
Irish Whiskey,Super Premium,Denmark,1999,
Irish Whiskey,Super Premium,Denmark,2000,
Irish Whiskey,Super Premium,Denmark,2001,
Irish Whiskey,Super Premium,Denmark,2002,
Irish Whiskey,Super Premium,Denmark,2003,
Irish Whiskey,Super Premium,Denmark,2004,
Irish Whiskey,Super Premium,Denmark,2005,
Irish Whiskey,Super Premium,Denmark,2006,
Irish Whiskey,Super Premium,Denmark,2007,100
Irish Whiskey,Super Premium,Denmark,2008,0
Irish Whiskey,Super Premium,Denmark,2009,50
Irish Whiskey,Super Premium,Denmark,2010,50
Irish Whiskey,Super Premium,Denmark,2011,150
Irish Whiskey,Super Premium,Denmark,2012,330
Irish Whiskey,Super Premium,Denmark,2013,100
Irish Whiskey,Super Premium,Denmark,2014,20
Irish Whiskey,Super Premium,Denmark,2015,60
Irish Whiskey,Super Premium,Denmark,2016,100
Irish Whiskey,Super Premium,Japan,1990,
Irish Whiskey,Super Premium,Japan,1991,
Irish Whiskey,Super Premium,Japan,1992,
Irish Whiskey,Super Premium,Japan,1993,
Irish Whiskey,Super Premium,Japan,1994,
Irish Whiskey,Super Premium,Japan,1995,
Irish Whiskey,Super Premium,Japan,1996,
Irish Whiskey,Super Premium,Japan,1997,
Irish Whiskey,Super Premium,Japan,1998,
Irish Whiskey,Super Premium,Japan,1999,
Irish Whiskey,Super Premium,Japan,2000,
Irish Whiskey,Super Premium,Japan,2001,
Irish Whiskey,Super Premium,Japan,2002,
Irish Whiskey,Super Premium,Japan,2003,
Irish Whiskey,Super Premium,Japan,2004,50
Irish Whiskey,Super Premium,Japan,2005,40
Irish Whiskey,Super Premium,Japan,2006,50
Irish Whiskey,Super Premium,Japan,2007,50
Irish Whiskey,Super Premium,Japan,2008,50
Irish Whiskey,Super Premium,Japan,2009,50
Irish Whiskey,Super Premium,Japan,2010,50
Irish Whiskey,Super Premium,Japan,2011,50
Irish Whiskey,Super Premium,Japan,2012,50
Irish Whiskey,Super Premium,Japan,2013,100
Irish Whiskey,Super Premium,Japan,2014,100
Irish Whiskey,Super Premium,Japan,2015,100
Irish Whiskey,Super Premium,Japan,2016,100
Irish Whiskey,Super Premium,DF US/Canada,1990,
Irish Whiskey,Super Premium,DF US/Canada,1991,
Irish Whiskey,Super Premium,DF US/Canada,1992,
Irish Whiskey,Super Premium,DF US/Canada,1993,
Irish Whiskey,Super Premium,DF US/Canada,1994,50
Irish Whiskey,Super Premium,DF US/Canada,1995,150
Irish Whiskey,Super Premium,DF US/Canada,1996,225
